Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1960,,,,-0.6938571428571434,-0.5770557029177681,-0.7171739130434798,0.1739655172413812,-0.7856071964018003,-1.0245882352941127,-0.3359999999999932,-0.025619047619048985,-0.31488888888888944
1961,-0.06866666666666532,-0.30559420289855144,-0.026296296296296262,0.09714814814814865,0.28275862068965907,0.3177586206896539,0.21229885057471698,-0.3885057471264375,-0.18092307692307585,-0.7337777777777763,-1.3529999999999989,-1.830000000000001
1962,-1.3277575757575741,-1.0532592592592582,-1.614523809523809,-1.0523333333333333,-0.8621839080459726,-0.8916666666666693,-1.499421579532811,-0.7229143492769783,-0.9147142857142825,-0.28933333333333167,0.34885185185185286,0.5339999999999998
1963,0.0023010752688179537,0.729809523809525,0.432365591397847,0.07900000000000063,0.36351501668520925,-0.04499999999999993,-0.6961957730812021,-0.5454949944382665,0.5893333333333359,1.1526021505376374,0.4770000000000003,0.5933548387096783
1964,0.6119784946236555,0.5899080459770101,0.04526881720429987,-0.4809999999999981,-0.8751946607341452,-0.09500000000000242,0.05541713014461003,0.5125695216907697,-0.6139999999999972,-0.09901075268816939,-1.1096666666666675,-1.538903225806453
1965,-1.4718924731182783,-1.1451904761904759,-0.7192473118279583,-1.0776666666666666,-0.8300333704115648,-0.5483333333333356,-0.7961957730811999,-1.7035595105672972,-2.3406666666666673,-0.7086881720430078,-1.1630000000000011,0.00158620689655109
1966,-0.9168148148148143,-0.1951904761904748,-0.10311827956989372,-0.08099999999999952,-0.6848720800889829,-0.21500000000000163,-0.24458286985539424,0.15773081201334804,0.06266666666666687,-0.25062365591397473,-0.5629999999999988,-0.7905161290322562
1967,-0.271892473118279,-0.07733333333333281,-0.38053763440860155,-0.351,-0.052614015572855166,-0.3616666666666646,0.3973526140155723,0.4448275862068982,1.3693333333333353,0.9203440860215082,0.6536666666666644,-0.12277419354838592
1968,-0.8299569892473126,-0.8342298850574696,0.1452688172043013,-0.3576666666666677,0.03448275862069217,0.9216666666666651,1.0554171301446083,0.2577308120133459,0.7793333333333319,-0.3473978494623662,-0.44633333333333347,-0.9614838709677418
1969,-2.539634408602149,-2.398761904761904,-1.0418279569892466,-1.2610000000000001,0.09577308120133665,0.42166666666666686,0.16509454949944313,-0.361624026696326,-0.34066666666666556,0.14859770114942705,0.4602183908045969,0.5406666666666657
1970,-0.4267311827956979,0.49409523809523836,0.390430107526881,-0.20099999999999962,-0.30422691879866015,0.21166666666666423,-0.11232480533926115,-0.610011123470521,-1.2906666666666649,-1.0151397849462338,-0.5563333333333347,-1.4840645161290311
1971,-1.8654408602150525,-1.2880476190476173,-1.2805376344086028,-1.1443333333333339,-1.0751946607341463,-0.8983333333333317,-0.3252280311457163,0.8577308120133473,0.2826666666666675,-0.36352688172043024,-0.759666666666666,-1.4840645161290311
1972,-2.5428602150537616,-2.413540229885057,-1.561182795698925,-1.8409999999999993,-0.8622914349276929,-0.6116666666666681,-0.6574860956618451,-0.27775305895439395,-1.4339999999999975,-1.4054623655913954,-1.0296666666666674,-1.1227741935483877
1973,-0.8815698924731175,-0.6809047619047615,-0.37086021505376454,-0.1243333333333334,-0.35906562847608114,-0.3149999999999995,-0.5316796440489444,-0.987430478309232,-0.3440000000000012,-0.805462365591394,-2.1596666666666664,-0.8485806451612898
1974,-1.4615238095238077,-1.0201904761904759,-0.4192473118279576,-0.2543333333333333,-0.15906562847608008,-0.05499999999999794,-0.20264738598442378,-0.006785317018911385,-1.0973333333333333,-0.4635268817204299,-0.29966666666666875,-0.03245161290322596
1975,-0.7073763440860201,-1.702333333333332,-1.5300000000000011,-1.3376666666666672,-1.2719688542825338,-1.415000000000001,-0.6220022246941017,-1.0777530589543929,-1.0073333333333334,-0.9054623655913971,-1.249666666666668,-0.8905161290322603
1976,-0.7622150537634402,-1.1583678160919533,-1.2998924731182813,-1.1210000000000004,-1.3558398220244676,-1.358333333333336,-0.367163515016685,-0.0809788654060064,-0.023999999999999133,-0.12481720430107579,0.08033333333333381,0.2417419354838719
1977,-0.042860215053762474,0.719095238095238,0.26462365591397674,-0.07433333333333181,0.3022246941045612,0.35166666666666657,0.2070300333704136,-0.18420467185762135,-0.4973333333333336,-0.3344946236559121,-0.6596666666666682,-1.3550322580645169
1978,-1.1138279569892466,-0.26304761904761786,0.2065591397849449,0.1923333333333339,0.1473859844271459,-0.5183333333333326,-1.4252280311457142,0.20289210233593025,0.49266666666666836,0.5493763440860242,0.09366666666666745,-0.33890322580645194
1979,-1.6202795698924728,-1.777333333333333,-0.7353763440860224,-0.4410000000000007,-0.39454949944382456,-0.07833333333333492,-0.28651835372636114,-0.36807563959955303,0.4660000000000011,0.8880860215053783,0.783666666666667,0.6062580645161306
1980,-0.4364086021505367,0.06232183908046007,0.10010752688172087,-0.13766666666666616,-0.3687430478309217,-0.15499999999999936,0.05864293659622,-0.20355951056729538,-1.157333333333332,0.188086021505379,0.8603333333333314,0.11916129032258027
1981,1.0990752688172059,0.8583809523809522,1.3775268817204305,0.5856666666666666,0.6377085650723071,1.1449999999999978,0.5489655172413777,0.338375973303668,1.2859999999999996,0.7364731182795712,0.9003333333333341,0.6191612903225812
1982,-0.5106021505376335,-0.7559047619047616,-0.367634408602151,-0.721000000000001,-0.6784204671857594,-0.6116666666666681,-0.8252280311457163,-0.4035595105673,-0.35733333333333483,-0.4893333333333345,-0.7263333333333328,-0.071161290322582
