YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
1921,,-0.7682758620689647,-0.8934482758620694,-1.2123333333333353,-1.4003333333333323,-1.0723333333333365,-1.0190000000000001,-1.0943333333333332,-0.9226666666666699,-0.4539999999999971,-0.034333333333330884,-0.12899999999999956
1922,-1.4239999999999995,-1.6982758620689644,-1.6734482758620688,-1.4123333333333354,-1.580333333333332,-1.1023333333333376,-0.7990000000000013,-1.2843333333333327,-1.0226666666666695,-0.9639999999999986,-0.8243333333333318,-1.2289999999999992
1923,-0.8039999999999994,-1.4382758620689646,-1.5734482758620691,-1.3223333333333356,-1.3203333333333322,-1.2723333333333375,-0.9489999999999998,-1.0243333333333329,-0.6426666666666687,-0.6639999999999979,-0.5243333333333311,-0.4189999999999996
1924,-0.7839999999999998,-0.5082758620689649,-0.5634482758620694,-0.9923333333333355,-0.880333333333331,-0.8123333333333367,-0.8190000000000008,-1.2543333333333333,-0.9926666666666701,-1.0539999999999985,-0.41433333333333167,-1.0189999999999992
1925,-1.2539999999999996,-0.9882758620689645,-0.9234482758620688,-0.892333333333335,-0.710333333333331,-0.4723333333333368,-0.16900000000000048,-0.7643333333333331,-1.0326666666666693,-1.0639999999999983,-0.8543333333333312,-0.17900000000000027
1926,-0.013999999999999346,0.14172413793103456,0.35655172413793146,0.28766666666666474,0.16966666666666796,0.07766666666666389,-0.1490000000000009,-0.7243333333333322,-0.7026666666666692,-0.5139999999999976,-0.09433333333333138,0.17100000000000115
1927,-0.26399999999999935,-0.4582758620689642,-0.45344827586206904,-0.892333333333335,-1.0703333333333322,-0.842333333333336,-0.7590000000000003,-0.7143333333333324,-0.8626666666666694,-0.6339999999999986,-0.5743333333333318,-0.7789999999999999
1928,-0.984,-0.5682758620689645,-0.38344827586206875,-0.34233333333333604,-0.14033333333333253,-0.3523333333333376,-0.5090000000000003,-0.6243333333333325,-0.8826666666666689,-1.1339999999999986,-0.6243333333333325,-0.45899999999999963
1929,-0.7539999999999996,-1.4882758620689645,-1.1534482758620692,-1.102333333333335,-0.8603333333333314,-0.8123333333333367,-0.5090000000000003,-0.8043333333333322,-0.462666666666669,-0.4739999999999984,-0.4043333333333319,-0.49899999999999967
1930,-1.3339999999999996,-1.2382758620689645,-1.1334482758620688,-0.6623333333333346,-0.5503333333333309,-0.5823333333333363,-0.6690000000000005,-0.734333333333332,-0.6626666666666701,-0.8339999999999979,-0.5943333333333314,-0.2989999999999995
1931,-0.013999999999999346,0.001724137931035763,-0.03344827586206911,-0.11233333333333562,-0.030333333333331325,-0.022333333333337535,0.24099999999999966,-0.4443333333333328,-0.5426666666666691,-0.6739999999999977,-0.6043333333333312,-0.6289999999999996
1932,-0.7939999999999996,-1.0682758620689645,-0.953448275862069,-0.722333333333335,-0.6003333333333316,-0.20233333333333725,-0.5090000000000003,-0.6443333333333321,-0.5326666666666693,-0.6839999999999975,-0.3243333333333318,-0.6389999999999993
1933,-0.774,-1.1682758620689642,-1.163448275862069,-0.8823333333333352,-0.7903333333333311,-0.38233333333333697,-0.7390000000000008,-0.09433333333333316,-1.1526666666666703,-0.6539999999999981,-0.6043333333333312,-0.6589999999999998
1934,-0.043999999999999595,0.09172413793103562,0.10655172413793146,0.26766666666666517,0.10966666666666747,0.23766666666666403,-0.359,0.07566666666666677,-0.5626666666666686,-0.6139999999999972,0.005666666666668263,0.031000000000000583
1935,-0.6239999999999997,-0.628275862068965,-0.7734482758620693,-1.1523333333333357,-0.7203333333333308,-0.44233333333333746,-0.7490000000000006,-1.0343333333333327,-0.5026666666666699,-0.623999999999997,-1.0143333333333313,-0.2289999999999992
1936,-0.013999999999999346,-1.1382758620689648,-1.2334482758620693,-1.0723333333333356,-0.6103333333333314,-0.17233333333333611,-0.028999999999999915,-0.30433333333333223,-0.7526666666666699,-0.20399999999999707,-0.6243333333333325,-0.38899999999999935
1937,-1.2939999999999996,-1.4082758620689644,-0.5534482758620687,-0.22233333333333505,0.01966666666666761,0.2776666666666632,0.44099999999999895,-0.09433333333333316,-0.36266666666666936,-0.40399999999999814,-0.734333333333332,-0.18900000000000006
1938,-0.4739999999999993,-0.6082758620689646,-0.09344827586206961,0.4476666666666649,0.6996666666666691,1.697666666666663,1.4109999999999996,0.2856666666666676,-0.17266666666666985,-0.40399999999999814,-0.6043333333333312,-0.8689999999999998
1939,-0.4939999999999998,-1.2282758620689647,-1.1534482758620692,-0.3223333333333347,0.3896666666666686,0.787666666666663,0.8709999999999987,-0.47433333333333216,0.19733333333333114,-0.5839999999999979,,0.2010000000000005
1940,0.06600000000000072,0.38172413793103477,0.7765517241379314,1.1276666666666646,1.5596666666666685,1.0476666666666627,,,,,,
