Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1970,,,0.3595151515151507,-0.5583333333333336,-0.8093437152391569,-0.5443333333333342,-1.3524838709677436,-0.5698553948832057,-1.0508333333333333,-1.1331336405529946,-0.8842528735632165,-1.1468172043010787
1971,-1.0368709677419368,-1.094142857142856,-1.440924731182795,-1.4849999999999994,-1.7674082313681883,-1.7910000000000021,-0.013774193548385938,-0.2730812013348185,0.23916666666666586,-0.6105529953917017,-1.1242528735632185,-1.6500430107526887
1972,-2.1562258064516113,-1.9576896551724108,-1.1860860215053766,-1.5516666666666667,-1.096440489432707,-1.0710000000000015,-0.6363548387096802,0.31078976640711886,-0.8208333333333293,-1.4976497695852498,-1.2542528735632175,-1.421010752688173
1973,-1.3400967741935474,-1.1584285714285691,-0.8183440860215052,-0.7250000000000005,-0.8641824249165779,-0.8876666666666679,-0.25248387096774216,0.13659621802002064,-0.2808333333333337,-0.9428110599078323,-1.9209195402298844,-0.959720430107529
1974,-1.2723548387096768,-0.9369999999999985,-0.8538279569892477,-0.3683333333333323,-0.8770856507230267,-1.0643333333333356,-0.8105483870967749,0.4494994438264719,0.5325000000000006,-0.12668202764976755,-0.15758620689655167,-0.41455913978494774
1975,-0.9497741935483868,-1.6727142857142843,-1.2344731182795723,-1.1983333333333333,-0.4609566184649623,-0.5176666666666634,-0.07183870967742223,-0.9859844271412701,-0.3808333333333369,-0.7718433179723476,-0.9242528735632174,-1.153268817204304
1976,-0.714290322580645,-1.0749310344827583,-1.2280215053763452,-0.714999999999999,-1.211494252873564,0.4723333333333315,-0.7008709677419365,-0.47630700778642954,0.22916666666666607,-0.11055299539170171,-0.39091954022988595,-0.47907526881720575
1977,-0.6723548387096772,0.4094285714285739,-0.4151182795698949,-0.04833333333333201,-0.2416017797552854,-0.4343333333333348,0.22816129032258203,0.8204671857619594,-0.44750000000000156,-0.29442396313363695,-0.6109195402298848,-0.791978494623657
1978,-0.38203225806451613,-0.011999999999999567,-0.060279569892473184,0.14500000000000135,-0.42547274749721886,-0.021000000000002572,0.21525806451612617,0.2817575083426025,0.20250000000000234,1.1313824884792663,-0.4742528735632181,-1.185526881720433
1979,-1.591709677419356,-1.6405714285714286,-0.6731827956989243,-0.27500000000000036,0.14226918798664734,0.4956666666666649,-0.462161290322582,0.13659621802002064,1.6991666666666667,0.15073732718894384,0.4624137931034493,0.80479569892473
1980,-0.007838709677419509,0.1733448275862104,0.07197849462365635,-0.2916666666666661,-0.42224694104561067,0.5623333333333349,0.5700967741935479,-0.589210233592885,-0.600833333333334,0.12815668202765096,1.2657471264367786,0.35963440860214924
1981,0.969580645161292,0.7130000000000036,0.8300430107526893,0.08166666666666877,0.11001112347052278,-0.24433333333333174,-0.12667741935483967,0.3333704115684064,0.31583333333333563,0.937834101382494,0.6124137931034497,0.6241505376344083
1982,-0.26912903225806417,-0.3619999999999983,-0.5086666666666675,-0.5350000000000001,-1.0770856507230295,0.3890000000000011,-0.32667741935483896,-0.6343715239154619,-0.7341666666666669,-0.6686175115207345,-0.17758620689655125,0.28866666666666774
1983,0.695387096774196,0.8344285714285755,1.2010107526881715,1.1350000000000016,0.9487208008898751,0.37566666666666393,-0.046032258064517606,0.65917686318131,0.37916666666666465,-0.023456221198152605,0.41908045977011454,0.2596344086021496
1984,0.3244193548387102,0.41817241379310577,0.5623010752688167,-0.10166666666666657,-0.4609566184649623,-0.20766666666666644,0.12170967741935534,0.2978865406006648,-0.1574999999999971,-0.37829493087557786,-0.5609195402298841,-0.7564946236559154
1985,-0.31106451612903196,-0.476285714285714,-0.7312473118279579,-0.841666666666665,-0.954505005561737,-0.38766666666666794,0.6152580645161265,-1.5634037819799804,-1.0775000000000006,-1.0299078341013796,-1.810919540229884,-1.204881720430107
1986,-0.6239677419354832,-0.9798571428571403,-0.17318279569892514,-0.2716666666666683,-1.131924360400447,-0.641,-1.110548387096772,0.09788654060066371,-0.13083333333333158,-0.26539170506912235,0.51241379310345,0.07576344086021258
1987,0.33732258064516163,0.36300000000000043,0.7332688172042996,0.4083333333333332,-0.3674082313681879,-0.4710000000000001,-0.14280645161290373,0.11724137931034306,-0.26083333333333414,0.7862211981566833,0.7390804597701166,0.6564086021505364
1988,0.2678333333333338,0.4480000000000022,0.20614814814814864,-0.07904761904761948,-0.3248275862068972,-0.5398505747126432,-0.27366666666666895,-0.647274749721916,-0.4089814814814794,-0.06571428571428584,0.3957471264367811,0.4600952380952368
1989,-0.1029999999999971,-0.9703333333333326,-0.7328045977011497,-0.11316091954022944,0.1151724137931005,-0.8671904761904763,-0.6870000000000012,-0.5027586206896562,-0.34749999999999837,-0.44571428571428306,0.08093231162196624,0.4732820512820499
1990,0.17007692307692412,-0.5324545454545433,-0.07200000000000184,0.19500000000000206,-0.5379310344827619,-0.8109999999999999,-0.4686129032258073,0.04949944382647509,-0.00336206896551694,-0.6807142857142843,-0.2931417624521071,-0.5651794871794902
1991,-0.5958571428571426,-0.30499999999999794,-0.6860860215053775,-0.45722222222222264,-0.6514942528735652,-0.8243333333333336,-1.165387096774193,-0.8034482758620687,-0.02060344827586391,-0.5257142857142831,-0.303103448275861,0.009499999999999176
1992,0.19700000000000184,0.4844285714285741,1.0179999999999971,0.45580459770115134,0.3551724137931025,0.07923809523809489,-0.4270000000000014,-0.8694252873563215,-0.5008333333333326,-0.2626108374384195,0.3277984084880643,0.12314942528735351
1993,-0.5922857142857127,0.07040740740740858,0.14294623655913874,-0.2416666666666636,0.15839822024471495,0.012333333333332419,-0.6636666666666695,-0.4214682981090103,-0.230833333333333,-0.4170046082949277,-0.06862068965517132,-0.09704761904762105
